plant_type,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,plant_age_weeks,last_watered_days,temperature,humidity,rainfall,season,watering_status,plant_name_Aloe Vera,plant_name_Basil,plant_name_Cactus,plant_name_Mint,plant_name_Money Plant,plant_name_Peace Lily,plant_name_Rose,plant_name_Snake Plant,plant_name_Spider Plant,plant_name_Tomato,soil_type_Clayey,soil_type_Loamy,soil_type_Sandy,sunlight_exposure_Full Sun,sunlight_exposure_Indirect Light,sunlight_exposure_Low Light,sunlight_exposure_Partial Sun,pot_or_ground_Ground,pot_or_ground_Pot
Indoor,-1.5971821403031417,0.607991732794954,1.306924192853529,-0.10087212997634055,26,1,0.6605651674235261,-0.42414517220291914,-0.9263448339579623,Monsoon,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,-0.2037236336697957,1.0842876456778008,-0.5552332892460136,0.9939773270751125,61,4,0.7659088629619757,1.651148582294305,-0.23875303074604556,Autumn,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Outdoor,1.7471182756168893,-0.9399699840742983,-1.2535423450333418,-1.4876814422415146,80,1,-1.220572252905922,-0.8167683149456373,-1.7373505505668898,Monsoon,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,0.3536597689835432,1.6201205476710037,-0.2448737088960898,-0.611801876600352,98,5,0.7960070616872467,0.9780803375925026,1.5243028749255358,Autumn,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-1.5971821403031417,-0.9399699840742983,-0.012104023633647007,1.869856892716275,66,3,-1.6268979356970827,1.20243641915977,0.9601249851106299,Autumn,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Outdoor,0.3536597689835432,-1.416265896957145,-1.7966716106457084,-1.4876814422415146,48,7,0.2993867827202723,0.809813276417052,-0.4150586213132037,Autumn,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,-0.2037236336697957,-0.16598912563967214,0.37584545180375767,0.775007435664822,45,3,-0.22733169497197317,0.1928340521070664,0.6251443630330294,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Outdoor,0.7716973209735467,0.5484547436845981,0.22066566162879578,-0.24685205758320097,47,3,1.1571854463905011,-1.3215694984719892,1.7358695836061253,Winter,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,1.3290807236268858,-0.04691514741896041,1.229334297766048,0.8479973994682523,71,0,-1.6569961344223538,-0.14370007024383483,1.0130166622807772,Spring,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,0.7716973209735467,0.7866027001260216,-0.3224636039835707,1.4319171098956938,102,1,-0.9346393650158455,-1.7141926412147073,-1.0321281882982574,Summer,2,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
Outdoor,-1.1791445883131368,0.3103067872431748,-0.012104023633647007,-0.5388119127969218,46,3,0.946498055313602,1.651148582294305,-0.2740141488594771,Winter,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,1.6077724249535552,-0.5827480494121632,-0.08969391872112793,-0.17386209377977077,57,6,0.8411543597751536,0.08065601132343267,-0.5208419756534985,Monsoon,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,1.3290807236268858,-1.6544138533985686,-1.5639019253832656,-1.268711550831224,4,2,-1.6419470350597183,0.36110111328251704,1.7535001426628414,Monsoon,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,-0.9004528869864687,0.19123280902246304,-0.6328231843334945,1.212947218485403,16,2,0.7207615648740688,0.24892307249888326,-1.7020894324534583,Winter,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Indoor,0.2143139183202091,0.5484547436845981,-0.4776433941585326,0.8479973994682523,81,2,-1.0550321599169303,-1.377658518863806,0.043335914161407404,Autumn,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Indoor,0.7716973209735467,-0.5232110603018073,0.5310252419787195,1.2859371822888335,60,4,-0.10693890007088837,0.13674503171524952,1.29510560718823,Winter,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Outdoor,-1.4578362896398063,-0.9995069731846542,-2.029441295908151,-1.1227316232243636,99,5,1.6237075266322034,1.20243641915977,1.5595639930389673,Summer,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.2143139183202091,0.607991732794954,0.14307576654131485,0.775007435664822,6,5,1.6387566259948392,-1.041124396512905,0.6251443630330294,Monsoon,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,0.6323514703102125,0.7866027001260216,0.37584545180375767,0.4100576166476709,5,3,-0.7390010733015828,0.1928340521070664,0.836711071713619,Monsoon,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Indoor,1.7471182756168893,-0.40413708208109556,-0.6328231843334945,1.3589271460922636,61,2,0.43482867698399236,-1.377658518863806,0.3783165362390079,Autumn,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Outdoor,1.0503890223002164,-0.7613590167432308,-1.020772659770899,-1.3417015146346543,63,0,1.0819399495773232,-1.041124396512905,-0.2916447079161932,Winter,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Indoor,0.6323514703102125,1.5605835585606478,-0.16728381380860888,-0.17386209377977077,98,0,0.46492687570926394,0.08065601132343267,0.836711071713619,Summer,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
Outdoor,-1.0397987376498028,-0.22552611475002798,-0.2448737088960898,0.7020174718613919,72,6,-0.4079208873236001,-1.5459255800392566,-0.06244744017888742,Winter,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,-1.0397987376498028,1.5605835585606478,-0.5552332892460136,1.3589271460922636,53,1,-0.21228259560933738,-1.377658518863806,-0.6266253299937935,Summer,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,-0.7611070363231334,-0.40413708208109556,0.14307576654131485,1.4319171098956938,82,5,-0.06179160198298151,-1.2093914576883555,-1.6139366371698793,Summer,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Indoor,-1.4578362896398063,-0.16598912563967214,-0.012104023633647007,1.212947218485403,50,3,-1.1001794580048372,0.8659022968088689,0.6251443630330294,Winter,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Indoor,-1.1791445883131368,0.6675287219053099,0.8413848223286432,1.0669672908785428,103,4,0.7809579623246109,-1.041124396512905,-0.6795170071639409,Autumn,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,1.3290807236268858,0.8461396892363775,-0.2448737088960898,1.3589271460922636,99,4,-0.483166384136778,1.2585254395515868,0.09622759133155497,Spring,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Outdoor,0.4930056196468773,-1.8330248207296362,-1.09836255485838,-1.3417015146346543,70,1,0.07365029228073854,-1.6581036208228905,-0.6618864481072252,Summer,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Indoor,-0.4824153349964639,1.3224356021192243,0.37584545180375767,-0.24685205758320097,26,3,-0.2875280924225153,1.4828815211188544,-1.631567196226595,Summer,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Indoor,1.4684265742902198,-0.16598912563967214,-0.16728381380860888,0.5560375442545314,48,0,0.6756142667861619,-1.433747539255623,-0.943975393014678,Autumn,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Outdoor,0.2143139183202091,1.6201205476710037,-0.5552332892460136,0.4100576166476709,23,2,-0.046742502620346245,-0.928946355729271,1.2245833709613672,Spring,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Indoor,0.2143139183202091,0.0721588308017513,0.06548587145383393,-0.7577818042072124,40,7,0.4799759750718992,-0.7606792945538203,0.21964150472856553,Summer,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Indoor,0.2143139183202091,1.441509580339936,0.4534353468912386,1.0669672908785428,69,1,-1.0550321599169303,0.9219913172006857,-0.027186322065455917,Winter,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,0.9110431716368821,-0.40413708208109556,-0.7104130794209754,1.869856892716275,98,7,1.7140021228080171,-0.3119671314192854,-0.5561030937669302,Summer,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Outdoor,0.9110431716368821,1.2033616238985125,0.9965646125036051,1.212947218485403,103,4,1.6387566259948392,0.4171901336743339,-0.9263448339579623,Spring,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-0.06437778300646037,-1.05904396229501,-2.1070311909956323,-1.633661369848375,11,2,0.17899398781918752,1.20243641915977,0.8014499536001876,Autumn,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.2143139183202091,0.8461396892363775,0.9965646125036051,-0.7577818042072124,4,1,1.307676440016857,1.146347398767953,0.5193610086927346,Summer,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Indoor,-1.5971821403031417,-0.2850631038603838,0.06548587145383393,-0.027882166172910342,25,3,-0.9496884643784813,-0.14370007024383483,-1.155542101695268,Spring,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Outdoor,-1.4578362896398063,0.7270657110156657,0.14307576654131485,0.4830475804511011,29,2,-0.6788046758510408,0.4732791540661508,-0.4679502984833511,Winter,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,0.2143139183202091,1.5605835585606478,0.06548587145383393,1.3589271460922636,66,5,0.013453894830196416,-0.08761104985201794,0.9424944260539139,Monsoon,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,1.1897348729635504,-0.46367407119145143,0.8413848223286432,0.7020174718613919,30,2,-0.18218439688406632,-0.14370007024383483,-1.7020894324534583,Summer,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Indoor,-0.3430694843331298,1.1438246347881567,0.9965646125036051,-0.7577818042072124,90,3,-1.687094333147625,0.6976352356334182,1.541933433982252,Winter,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,-0.9004528869864687,0.9652136674570891,-0.16728381380860888,1.212947218485403,82,6,0.6455160680608909,-0.14370007024383483,0.6956665992598927,Summer,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,0.3536597689835432,-0.46367407119145143,1.3845140879410098,0.9939773270751125,19,7,1.382921936830035,-0.8167683149456373,-1.5786755190564474,Monsoon,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,0.2143139183202091,-0.2850631038603838,0.6086151370662004,0.19108772523738027,2,7,0.8562034591377894,1.0902583783761362,-0.5384725347102144,Summer,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,1.6077724249535552,-0.5232110603018073,0.6862050321536813,-0.3198420213866312,95,2,-1.145326756092744,-1.5459255800392566,-0.3092752669729089,Summer,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Indoor,-1.1791445883131368,0.607991732794954,1.074154507591086,0.6290275080579616,74,5,0.7659088629619757,-0.7606792945538203,-0.8910837158445306,Summer,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,-1.4578362896398063,-1.05904396229501,-0.3224636039835707,1.7238769651094146,43,2,1.443118334280577,-0.928946355729271,-1.5963060781131633,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,-0.3430694843331298,1.6796575367813595,0.7637949272411623,0.11809776143395008,61,4,-1.1904740541806504,-1.2654804780801723,-0.6442558890505092,Summer,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
Outdoor,-1.1791445883131368,-0.8804329949639425,-0.08969391872112793,0.4100576166476709,73,2,-0.6637555764884049,1.0341693579843194,-1.719719991510174,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,0.2143139183202091,0.9652136674570891,0.22066566162879578,-0.17386209377977077,2,6,-1.3108668490817352,0.7537242560252352,-0.8734531567878148,Spring,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Outdoor,-1.5971821403031417,-0.9995069731846542,-0.9431827646834182,0.7020174718613919,62,3,-0.016644303895075183,0.5293681744579677,-1.2965865741489946,Spring,2,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Outdoor,-0.06437778300646037,0.19123280902246304,0.37584545180375767,0.04510779763051987,13,0,1.0518417508520514,-0.8167683149456373,-1.3142171332057102,Autumn,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,0.9110431716368821,0.6675287219053099,1.151744402678567,-0.10087212997634055,97,2,-0.3627735892356932,0.8659022968088689,-1.3671088103758577,Monsoon,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Indoor,1.6077724249535552,0.13169581991210716,0.22066566162879578,1.3589271460922636,64,4,-0.9647375637411166,0.5293681744579677,-0.3092752669729089,Spring,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
Outdoor,-0.2037236336697957,-0.7018220276328749,-0.6328231843334945,1.139957254681973,73,3,-0.4079208873236001,-0.7606792945538203,-0.5384725347102144,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,0.07496806765687374,1.5605835585606478,1.151744402678567,1.0669672908785428,93,6,-0.347724489873058,1.4267925007270374,0.4135776543524394,Summer,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
Outdoor,0.9110431716368821,-1.8925618098399921,-1.3311322401208228,-1.633661369848375,50,4,0.9013507572256957,-1.5459255800392566,-0.09770855829231892,Winter,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,-0.7611070363231334,-1.2376549296260777,-2.184621086083113,-1.8526312612586655,19,2,-0.8744429675653035,-0.9850353761210878,0.8014499536001876,Autumn,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-0.3430694843331298,-0.7018220276328749,-0.8655928695959373,-1.8526312612586655,42,4,-1.6569961344223538,-1.2654804780801723,-0.5384725347102144,Spring,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.9110431716368821,-1.2376549296260777,-0.40005349907105164,2.015836820323136,72,1,-0.031693403257710445,0.9219913172006857,1.6653473473792624,Winter,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Outdoor,1.0503890223002164,-0.9399699840742983,-1.7190817155582274,-1.8526312612586655,99,4,-1.6720452337849894,-1.4898365596474399,1.383258402471809,Winter,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,-0.9004528869864687,0.7270657110156657,0.9189747174161241,-0.3198420213866312,52,1,0.6154178693356198,0.809813276417052,0.8190805126569033,Summer,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Indoor,-0.9004528869864687,-0.16598912563967214,-0.08969391872112793,1.139957254681973,71,6,0.2391903852697302,0.8659022968088689,-1.0850198654684047,Monsoon,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Outdoor,-0.06437778300646037,-1.7734878316192804,-1.6414918204707465,-1.1957215870277937,56,6,-0.6035591790378628,1.3707034803352207,-0.8910837158445306,Summer,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,0.3536597689835432,1.6796575367813595,0.29825555671627674,0.4830475804511011,61,1,1.4732165330058475,-0.1997890906356517,-0.7676698024475199,Spring,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,-1.4578362896398063,0.607991732794954,0.29825555671627674,-0.3198420213866312,15,4,-0.9195902656532103,-0.5924122333783698,-0.6266253299937935,Winter,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Outdoor,-0.4824153349964639,-1.05904396229501,-2.1070311909956323,-1.268711550831224,9,4,-0.7390010733015828,0.8659022968088689,1.630086229265831,Spring,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-0.9004528869864687,-1.2376549296260777,-1.175952449945861,-1.3417015146346543,56,1,-1.356014147169642,-0.3119671314192854,0.5017304496360185,Autumn,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,1.0503890223002164,1.6796575367813595,-0.012104023633647007,-0.24685205758320097,42,4,-1.0399830605542946,1.4267925007270374,-0.6618864481072252,Summer,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Indoor,0.9110431716368821,0.5484547436845981,-0.6328231843334945,1.3589271460922636,38,0,-0.42296998668623587,-0.7045902741620035,1.630086229265831,Autumn,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-0.06437778300646037,1.6201205476710037,1.074154507591086,-0.17386209377977077,60,2,1.217381843841043,-1.6581036208228905,0.13148870944498647,Spring,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,-0.6217611856597993,-0.2850631038603838,0.29825555671627674,0.6290275080579616,19,2,0.16394488845655225,-0.7045902741620035,-1.719719991510174,Spring,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Outdoor,1.7471182756168893,-1.7139508425089245,-1.5639019253832656,-1.268711550831224,21,1,-0.5734609803125917,-0.9850353761210878,1.0130166622807772,Autumn,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-1.1791445883131368,-1.1781179405157218,-1.5639019253832656,-1.4876814422415146,24,2,1.367872837467399,-1.041124396512905,-1.6491977552833108,Monsoon,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,-0.7611070363231334,-0.40413708208109556,-0.7880029745084564,1.0669672908785428,50,1,-0.07684070134561731,-0.25587811102746855,-0.6795170071639409,Summer,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,-0.4824153349964639,-0.46367407119145143,-0.40005349907105164,0.6290275080579616,81,2,1.292627340654221,-1.2093914576883555,-1.7373505505668898,Monsoon,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Indoor,-0.9004528869864687,-0.3446000929707397,-0.6328231843334945,0.33706765284424073,19,7,-1.3108668490817352,-1.5459255800392566,-0.9792365111281097,Monsoon,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,1.1897348729635504,1.6201205476710037,1.5396938781159717,-0.7577818042072124,95,1,0.4197795776213571,-1.6020146004310736,-0.943975393014678,Winter,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,1.4684265742902198,0.9652136674570891,-0.3224636039835707,-0.24685205758320097,19,7,1.7140021228080171,-0.5363232129865529,0.5369915677494503,Spring,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Indoor,-1.0397987376498028,-0.5232110603018073,1.306924192853529,0.7020174718613919,91,6,1.6688548247201107,-0.25587811102746855,-0.5737336528236461,Monsoon,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,-0.06437778300646037,0.012621841691395446,1.6948736682909336,-0.7577818042072124,51,3,0.3144358820829081,-0.928946355729271,-0.855822597731099,Monsoon,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Indoor,0.07496806765687374,0.012621841691395446,-0.16728381380860888,-0.4658219489934916,66,7,-0.27247899305988005,-0.9850353761210878,-0.9792365111281097,Winter,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Indoor,1.1897348729635504,-0.22552611475002798,1.6948736682909336,-0.611801876600352,24,4,1.1421363470278654,-0.8167683149456373,0.7132971583166084,Summer,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Indoor,1.3290807236268858,-0.22552611475002798,0.9965646125036051,1.212947218485403,29,7,0.1187975903686454,1.4828815211188544,1.206952811904651,Autumn,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Outdoor,-1.3184904389764722,-0.16598912563967214,-0.7104130794209754,0.7020174718613919,70,3,-1.6419470350597183,-0.42414517220291914,-0.855822597731099,Monsoon,2,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,-0.4824153349964639,-0.5827480494121632,-0.40005349907105164,0.775007435664822,89,0,0.9314489559509673,0.5293681744579677,-1.6668283143400264,Winter,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Indoor,-1.1791445883131368,1.2033616238985125,-0.012104023633647007,-0.027882166172910342,90,5,-1.2657195509938284,1.20243641915977,0.5722526858628819,Winter,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Outdoor,-1.3184904389764722,-1.1781179405157218,-0.7880029745084564,-1.7066513336518052,76,5,1.4581674336432127,-1.041124396512905,0.043335914161407404,Summer,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-1.0397987376498028,-0.9399699840742983,0.5310252419787195,2.161816747929996,10,7,1.02174355212678,-0.25587811102746855,1.1188000166210719,Spring,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,-1.0397987376498028,1.1438246347881567,-0.16728381380860888,0.4100576166476709,63,7,0.7960070616872467,0.809813276417052,0.18438038661513403,Summer,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,1.6077724249535552,-1.7139508425089245,-2.1070311909956323,-1.1957215870277937,86,7,-1.070081259279566,0.9219913172006857,-1.1908032198086997,Summer,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,0.2143139183202091,-0.22552611475002798,-0.40005349907105164,0.11809776143395008,96,6,0.946498055313602,1.0902583783761362,0.39594709529572364,Autumn,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,0.9110431716368821,-1.3567289078467895,-1.175952449945861,-1.7066513336518052,6,4,-0.7239519739389476,-0.08761104985201794,-0.9263448339579623,Summer,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.07496806765687374,-0.8208960058535866,-0.012104023633647007,1.9428468565197052,34,1,1.382921936830035,0.1928340521070664,1.4008889615285252,Autumn,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Indoor,0.4930056196468773,0.3698437763535306,0.37584545180375767,-0.027882166172910342,98,5,-0.27247899305988005,0.4732791540661508,-1.4023699284892894,Autumn,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,-1.7365279909664757,-0.8804329949639425,-1.5639019253832656,-1.7066513336518052,4,3,1.2775782412915853,1.20243641915977,0.4488387724658712,Monsoon,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,-0.3430694843331298,1.0247506565674451,0.6086151370662004,-0.611801876600352,24,6,0.5100741737971702,1.5389705415106711,1.5243028749255358,Monsoon,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Outdoor,0.6323514703102125,-1.8330248207296362,-2.1070311909956323,-1.8526312612586655,94,5,1.382921936830035,-1.0972134169047216,0.6251443630330294,Spring,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,-1.4578362896398063,-1.8330248207296362,-1.8742615057331893,-1.8526312612586655,104,1,0.811056161049882,-0.03152202946020107,-0.8205614796176673,Winter,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,-0.6217611856597993,0.13169581991210716,0.22066566162879578,-0.17386209377977077,60,7,-1.581750637609176,0.809813276417052,0.5898832449195976,Winter,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,1.3290807236268858,-0.7018220276328749,-2.184621086083113,-1.3417015146346543,52,1,-0.347724489873058,1.3146144599434038,-0.09770855829231892,Summer,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,0.2143139183202091,-1.1781179405157218,-1.5639019253832656,-1.4146914784380844,38,6,1.6839039240827465,-1.2093914576883555,-0.8910837158445306,Monsoon,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.3536597689835432,1.5605835585606478,0.29825555671627674,-0.4658219489934916,46,3,1.7140021228080171,-0.5363232129865529,1.1893222528479357,Spring,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,-0.2037236336697957,1.501046569450292,1.5396938781159717,-0.7577818042072124,46,7,-0.9948357624663882,1.651148582294305,-0.7853003615042357,Monsoon,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Indoor,0.7716973209735467,0.4293807654638865,-0.5552332892460136,0.2640776890408105,83,0,0.14889578909391646,-1.2654804780801723,1.0659083394509248,Monsoon,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Indoor,0.7716973209735467,0.607991732794954,-0.5552332892460136,-0.10087212997634055,22,4,-0.8593938682026676,0.36110111328251704,-1.4905227237728684,Autumn,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,-0.9004528869864687,1.3819725912295802,1.229334297766048,-0.5388119127969218,82,7,1.4130201355553054,-1.0972134169047216,-0.4150586213132037,Winter,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,1.0503890223002164,1.501046569450292,1.6172837732034526,-0.027882166172910342,31,5,-0.9195902656532103,-1.6020146004310736,0.7309277173733243,Spring,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,0.07496806765687374,-1.2971919187364336,-1.8742615057331893,-1.5606714060449447,74,6,0.8863016578630599,-0.9850353761210878,-0.09770855829231892,Winter,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,0.3536597689835432,-0.8208960058535866,-1.5639019253832656,-1.3417015146346543,60,5,0.34453408080817916,-1.2093914576883555,0.39594709529572364,Autumn,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Indoor,-1.5971821403031417,1.441509580339936,1.3845140879410098,-0.611801876600352,74,3,-0.16713529752143105,0.4732791540661508,-0.6795170071639409,Autumn,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Indoor,1.3290807236268858,-0.3446000929707397,0.5310252419787195,0.6290275080579616,50,7,-0.0918898007082531,0.3050120928907002,0.7132971583166084,Spring,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
